customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,region,postal_code,join_date,membership_tier,acquisition_channel,preferred_channel,customer_status,loyalty_points,annual_income,household_size
7070,Chaman,Gera,Female,1994-05-21,chaman.gera490@gmail.com,4195798328,Hyderabad,Telangana,South,768841,2023-09-30,Bronze,Organic Search,Store,Active,398,1504104,5
7071,Siddharth,Doshi,Male,2006-11-12,siddharth.doshi483@gmail.com,+911339727213,Hyderabad,Telangana,South,729813,2022-07-30,Silver,Meta Ads,Both,Inactive,1534,1994346,1
7072,Rajata,More,Female,1959-07-24,rajata.more782@gmail.com,07265174652,Kolkata,West Bengal,East,941206,2025-10-20,Silver,App Install,Store,Active,1085,1602996,6
7073,Nicholas,Vig,Male,1988-06-02,nicholas.vig775@gmail.com,+912551935927,Lucknow,Uttar Pradesh,North,284617,2025-05-19,Bronze,App Install,Both,Active,419,1096569,4
7074,Farhan,Pandey,Male,1982-01-22,farhan.pandey357@gmail.com,08449966072,Hyderabad,Telangana,South,426114,2023-07-24,Bronze,Email,Both,Active,23,1527668,2
7075,Ubika,Sinha,Female,1991-12-12,ubika.sinha901@gmail.com,+911686541098,Hyderabad,Telangana,South,445267,2023-03-11,Silver,Organic Search,Both,Active,1834,1097284,7
7076,Xalak,Nair,Female,1972-05-15,xalak.nair406@gmail.com,+919844987823,Kolkata,West Bengal,East,209252,2026-01-29,Silver,Email,Online,Active,1025,1651740,2
7077,Anay,Kalla,Male,1967-02-15,anay.kalla194@gmail.com,04939361544,Mumbai,Maharashtra,West,377995,2022-11-22,Silver,Meta Ads,Store,Inactive,521,249354,2
7078,Prisha,Guha,Female,1994-05-02,prisha.guha842@gmail.com,+913860882563,Mumbai,Maharashtra,West,205581,2021-11-29,Bronze,Google Ads,Online,Active,252,920306,6
7079,Parth,Chander,Male,1959-10-08,parth.chander131@gmail.com,+917102047234,Delhi,Delhi,North,597064,2024-02-27,Bronze,Google Ads,Both,Active,475,484476,2
7080,Nilima,Dey,Female,1996-06-04,nilima.dey198@gmail.com,4796545999,Ahmedabad,Gujarat,West,572249,2023-04-16,Bronze,App Install,Both,Active,33,1034912,4
7081,Dayita,Mukhopadhyay,Female,1998-01-05,dayita.mukhopadhyay982@gmail.com,08783711487,Bengaluru,Karnataka,South,276855,2026-02-03,Bronze,Google Ads,Both,Active,51,797336,7
7082,Samaksh,Borde,Male,1973-02-14,samaksh.borde235@gmail.com,4148326615,Mumbai,Maharashtra,West,951040,2024-02-09,Bronze,Meta Ads,Both,Active,262,2148599,5
7083,Chakradev,Keer,Male,1991-10-25,chakradev.keer814@gmail.com,7312309398,Delhi,Delhi,North,826163,2021-12-26,Gold,Email,Store,Active,3803,2139279,2
7084,Mahika,Rama,Female,2004-10-12,mahika.rama443@gmail.com,5374755528,Bengaluru,Karnataka,South,908515,2021-11-17,Silver,App Install,Online,Active,1554,909657,4
7085,Kashish,Kumer,Female,1960-02-05,kashish.kumer695@gmail.com,8399424924,Chennai,Tamil Nadu,South,727982,2021-07-27,Bronze,Meta Ads,Both,Active,363,635715,5
7086,Ira,Agrawal,Female,1958-08-09,ira.agrawal882@gmail.com,+913979697461,Lucknow,Uttar Pradesh,North,242612,2026-04-03,Bronze,Organic Search,Both,Active,349,2178813,1
7087,Tara,Prakash,Female,1997-03-08,tara.prakash855@gmail.com,7086520602,Ahmedabad,Gujarat,West,127223,2024-01-23,Silver,Referral,Both,Active,1771,599850,2
7088,Onveer,Salvi,Male,1998-09-01,onveer.salvi871@gmail.com,3217258902,Lucknow,Uttar Pradesh,North,403571,2024-07-25,Bronze,Referral,Store,Active,229,803262,4
7089,Qabil,Kaul,Male,1966-01-26,qabil.kaul474@gmail.com,+918770807565,Mumbai,Maharashtra,West,796725,2022-03-17,Gold,Google Ads,Online,Active,5044,1621873,4
7090,Guneet,Dash,Male,1970-01-09,guneet.dash236@gmail.com,9738942735,Lucknow,Uttar Pradesh,North,556268,2021-11-05,Gold,App Install,Online,Active,3948,1920386,2
7091,Ria,Mangat,Female,2005-06-23,ria.mangat897@gmail.com,+911354201209,Pune,Maharashtra,West,468274,2022-05-20,Bronze,App Install,Store,Active,148,1813494,5
7092,Liam,Savant,Male,1987-08-25,liam.savant365@gmail.com,09479794035,Hyderabad,Telangana,South,482933,2023-11-30,Bronze,Organic Search,Store,Active,149,667812,4
7093,Pratyush,Saha,Male,1963-04-09,pratyush.saha172@gmail.com,06959939835,Pune,Maharashtra,West,812497,2023-06-29,Silver,App Install,Both,Active,1573,2279652,6
7094,Aarini,Srinivas,Female,1980-03-31,aarini.srinivas232@gmail.com,07812674938,Ahmedabad,Gujarat,West,774993,2022-12-25,Silver,App Install,Online,Active,892,1365181,7
7095,Irya,Agate,Female,1957-09-18,irya.agate457@gmail.com,+912468821041,Kolkata,West Bengal,East,299358,2022-09-18,Bronze,Organic Search,Online,Active,324,1147572,3
7096,Rachana,Sethi,Female,1980-02-01,rachana.sethi607@gmail.com,+919286039254,Jaipur,Rajasthan,North,594532,2021-11-23,Bronze,Meta Ads,Both,Active,432,1496730,3
7097,Tanvi,Sane,Female,1961-02-07,tanvi.sane655@gmail.com,09069654235,Chennai,Tamil Nadu,South,944973,2021-09-08,Bronze,Referral,Both,Active,309,273202,3
7098,Harish,Mani,Male,2008-04-24,harish.mani320@gmail.com,07384988202,Kolkata,West Bengal,East,593477,2026-01-21,Bronze,Email,Store,Active,277,2487172,7
7099,Jackson,Deshpande,Male,1992-12-23,jackson.deshpande605@gmail.com,08521494889,Delhi,Delhi,North,165190,2026-04-18,Bronze,Meta Ads,Online,Active,287,746521,7
7100,Michael,Vora,Male,1975-11-02,michael.vora323@gmail.com,7206108240,Chennai,Tamil Nadu,South,325020,2022-01-06,Gold,Referral,Online,Active,4393,1952961,2
7101,Wridesh,Dhar,Male,1967-11-08,wridesh.dhar167@gmail.com,05324905050,Lucknow,Uttar Pradesh,North,423670,2022-03-15,Bronze,App Install,Store,Active,189,720160,3
7102,Tanish,Gill,Male,1961-05-16,tanish.gill640@gmail.com,+912804217007,Pune,Maharashtra,West,775426,2023-04-13,Bronze,App Install,Store,Active,294,2050257,3
7103,Yagnesh,Karpe,Male,1962-03-30,yagnesh.karpe609@gmail.com,+910931790674,Jaipur,Rajasthan,North,921841,2022-04-03,Bronze,Meta Ads,Both,Active,103,2083241,3
7104,Keya,Khurana,Female,1957-09-19,keya.khurana449@gmail.com,+910395261554,Bengaluru,Karnataka,South,148999,2023-08-03,Silver,Meta Ads,Store,Active,1052,1259725,6
7105,Abdul,Dada,Male,1963-09-29,abdul.dada422@gmail.com,+919598519923,Mumbai,Maharashtra,West,155771,2026-03-19,Silver,Email,Both,Active,1033,1270640,5
7106,Lavanya,Tella,Female,1979-02-18,lavanya.tella696@gmail.com,02883869737,Delhi,Delhi,North,339722,2023-10-21,Bronze,Meta Ads,Both,Active,463,242405,5
7107,Hema,Bhatia,Female,1964-05-31,hema.bhatia831@gmail.com,7555488720,Delhi,Delhi,North,547764,2021-07-21,Gold,Google Ads,Both,Active,3491,1291487,2
7108,Advik,Deep,Male,1963-06-20,advik.deep791@gmail.com,+915038298914,Mumbai,Maharashtra,West,599436,2023-01-27,Gold,Organic Search,Store,Active,4757,1884153,4
7109,Tanay,Aggarwal,Male,2003-06-12,tanay.aggarwal724@gmail.com,00592389153,Jaipur,Rajasthan,North,823672,2022-07-29,Gold,Meta Ads,Store,Inactive,3835,781858,6
7110,Banjeet,Modi,Male,1979-06-26,banjeet.modi549@gmail.com,05132125876,Lucknow,Uttar Pradesh,North,523277,2025-11-05,Bronze,Email,Store,Active,144,281632,5
7111,Harish,Loke,Male,2003-10-21,harish.loke413@gmail.com,+913417830757,Kolkata,West Bengal,East,792222,2024-09-14,Platinum,Referral,Online,Active,15697,800294,3
7112,Ria,Subramanian,Female,1968-07-28,ria.subramanian981@gmail.com,04676044016,Jaipur,Rajasthan,North,693623,2025-12-21,Silver,Email,Online,Active,1563,215238,3
7113,Yashvi,Gopal,Female,1975-08-28,yashvi.gopal393@gmail.com,09100328629,Bengaluru,Karnataka,South,296895,2024-07-29,Gold,Email,Online,Inactive,4624,1428503,2
7114,Madhavi,Sane,Female,1996-08-29,madhavi.sane233@gmail.com,01244455482,Mumbai,Maharashtra,West,571587,2023-11-25,Silver,Organic Search,Both,Inactive,1377,532559,3
7115,Adweta,Sule,Female,1997-10-28,adweta.sule896@gmail.com,+919893206897,Chennai,Tamil Nadu,South,168031,2024-08-14,Silver,Email,Online,Active,949,1411899,4
7116,Hemangini,Sanghvi,Female,1981-01-14,hemangini.sanghvi772@gmail.com,+916684452992,Delhi,Delhi,North,181515,2024-11-13,Platinum,Google Ads,Both,Active,9653,672228,7
7117,Ansh,Oza,Male,1996-04-18,ansh.oza423@gmail.com,+919466819875,Chennai,Tamil Nadu,South,929877,2023-07-01,Gold,Meta Ads,Online,Active,2055,2202998,2
7118,Dhriti,Dhingra,Female,1966-04-21,dhriti.dhingra982@gmail.com,09264191325,Hyderabad,Telangana,South,680468,2026-06-01,Silver,Google Ads,Online,Active,1946,1812775,3
7119,Warjas,Narang,Male,1999-06-02,warjas.narang308@gmail.com,+916029796066,Chennai,Tamil Nadu,South,146951,2024-04-09,Bronze,Email,Store,Active,38,337906,6
7120,Upkaar,Ahuja,Male,1998-04-13,upkaar.ahuja502@gmail.com,04303038511,Lucknow,Uttar Pradesh,North,876041,2023-03-28,Silver,Google Ads,Both,Active,1960,1723955,5
7121,Banjeet,Maharaj,Male,1967-08-23,banjeet.maharaj555@gmail.com,6403969108,Ahmedabad,Gujarat,West,050095,2023-06-04,Bronze,Meta Ads,Store,Inactive,272,2287368,5
7122,Leela,Thaman,Female,1962-12-10,leela.thaman236@gmail.com,08256024754,Jaipur,Rajasthan,North,751696,2026-06-26,Bronze,Organic Search,Both,Active,90,1486444,5
7123,Samuel,Bobal,Male,1997-11-06,samuel.bobal913@gmail.com,09864002248,Ahmedabad,Gujarat,West,648520,2025-04-11,Bronze,Organic Search,Online,Active,143,754498,3
7124,Nidra,Barad,Female,1993-05-30,nidra.barad983@gmail.com,+910363378618,Lucknow,Uttar Pradesh,North,102525,2022-01-25,Gold,Google Ads,Online,Active,2438,511316,6
7125,Priya,Nanda,Female,1994-11-16,priya.nanda233@gmail.com,6589290412,Bengaluru,Karnataka,South,417652,2022-07-31,Platinum,Meta Ads,Store,Active,13699,792270,4
7126,Lopa,Bhattacharyya,Female,1966-07-01,lopa.bhattacharyya365@gmail.com,+910817603054,Bengaluru,Karnataka,South,234076,2023-10-05,Bronze,Referral,Online,Active,416,227222,6
7127,Upma,Varma,Female,1994-12-24,upma.varma508@gmail.com,7950525055,Mumbai,Maharashtra,West,633340,2023-08-28,Silver,Google Ads,Both,Active,858,2138416,4
7128,Samarth,Narain,Male,1968-11-10,samarth.narain707@gmail.com,0391223092,Hyderabad,Telangana,South,511152,2025-10-25,Silver,Organic Search,Online,Active,1325,1604148,7
7129,Chatura,Puri,Male,1992-11-11,chatura.puri836@gmail.com,+912307730910,Jaipur,Rajasthan,North,529459,2022-06-05,Gold,Referral,Online,Active,4504,2087392,5
7130,Neel,Krishnamurthy,Male,1959-09-02,neel.krishnamurthy956@gmail.com,2946052877,Mumbai,Maharashtra,West,351781,2025-12-28,Gold,Google Ads,Store,Active,4017,287171,4
7131,Anusha,Varma,Female,1996-07-02,anusha.varma497@gmail.com,+914476069596,Chennai,Tamil Nadu,South,518898,2026-04-14,Bronze,Meta Ads,Store,Active,113,1690823,2
7132,Hema,Sood,Female,1958-12-15,hema.sood833@gmail.com,8081248119,Hyderabad,Telangana,South,685022,2025-03-31,Silver,Organic Search,Online,Inactive,629,288543,4
7133,Xalak,Raj,Female,1955-07-27,xalak.raj103@gmail.com,+910867796195,Hyderabad,Telangana,South,266993,2024-08-30,Bronze,Email,Online,Active,303,265106,4
7134,Qadim,Kohli,Male,1979-08-27,qadim.kohli580@gmail.com,08479296358,Hyderabad,Telangana,South,813885,2023-01-01,Bronze,Organic Search,Store,Active,344,2431034,3
7135,Vidhi,Som,Female,2007-11-22,vidhi.som964@gmail.com,6308463635,Ahmedabad,Gujarat,West,611689,2021-08-16,Bronze,App Install,Online,Active,103,1778851,5
7136,Balvan,Soni,Male,1970-03-16,balvan.soni659@gmail.com,+915422961382,Mumbai,Maharashtra,West,968592,2024-05-14,Platinum,Meta Ads,Online,Active,7667,2454106,2
7137,Adweta,Misra,Female,1995-12-26,adweta.misra458@gmail.com,1068556969,Mumbai,Maharashtra,West,908600,2024-10-12,Platinum,Email,Store,Active,11212,593361,7
7138,Caleb,Tripathi,Male,1998-06-17,caleb.tripathi235@gmail.com,+911775332824,Pune,Maharashtra,West,607478,2024-11-11,Gold,App Install,Online,Active,4482,802788,7
7139,Daniel,Sharaf,Male,1993-03-31,daniel.sharaf524@gmail.com,00440624888,Jaipur,Rajasthan,North,319584,2023-04-23,Bronze,App Install,Both,Active,52,534265,6
7140,Simon,Iyengar,Male,1985-01-03,simon.iyengar524@gmail.com,+916953552127,Delhi,Delhi,North,007149,2025-05-07,Silver,Meta Ads,Online,Active,1859,2285622,7
7141,Kamala,Gara,Female,2004-09-25,kamala.gara213@gmail.com,+919715370197,Delhi,Delhi,North,675004,2025-01-16,Platinum,App Install,Both,Active,11644,1081157,5
7142,Siddharth,Banerjee,Male,1973-01-29,siddharth.banerjee661@gmail.com,01489109917,Chennai,Tamil Nadu,South,928602,2022-01-12,Bronze,Meta Ads,Online,Inactive,151,2095993,2
7143,Eiravati,Ahluwalia,Female,1995-04-03,eiravati.ahluwalia439@gmail.com,7971491929,Hyderabad,Telangana,South,230709,2026-03-08,Silver,Meta Ads,Both,Active,1176,469856,7
7144,Ishwar,Dasgupta,Male,2007-12-23,ishwar.dasgupta474@gmail.com,4033526002,Jaipur,Rajasthan,North,106353,2022-05-07,Bronze,Google Ads,Both,Active,101,1467104,2
7145,Pushti,Dhar,Female,1965-05-04,pushti.dhar127@gmail.com,+910745240190,Chennai,Tamil Nadu,South,354719,2025-09-02,Bronze,Organic Search,Both,Active,84,528589,4
7146,Widisha,Varkey,Female,2005-04-29,widisha.varkey799@gmail.com,4397144168,Delhi,Delhi,North,413861,2021-08-25,Bronze,Email,Store,Active,454,1423869,6
7147,Isha,Lad,Female,1981-02-24,isha.lad234@gmail.com,2341303180,Hyderabad,Telangana,South,209285,2026-07-17,Bronze,Organic Search,Both,Active,163,2323510,4
7148,Darika,Malhotra,Female,1985-08-11,darika.malhotra397@gmail.com,+916785357118,Lucknow,Uttar Pradesh,North,737592,2022-01-14,Bronze,Meta Ads,Online,Active,300,2080195,2
7149,Advik,Mittal,Male,2001-04-23,advik.mittal511@gmail.com,07991388833,Jaipur,Rajasthan,North,375186,2024-01-28,Silver,Referral,Online,Active,834,314817,2
7150,Nidra,Tailor,Female,1980-03-05,nidra.tailor215@gmail.com,02211708695,Pune,Maharashtra,West,744597,2025-08-05,Bronze,Google Ads,Both,Active,452,1751421,4
7151,Patrick,Kalita,Male,1957-01-23,patrick.kalita606@gmail.com,+912954378273,Ahmedabad,Gujarat,West,087869,2025-06-06,Bronze,Referral,Store,Active,111,379388,2
7152,Agastya,Borah,Male,1990-12-19,agastya.borah622@gmail.com,4955552111,Delhi,Delhi,North,083930,2024-02-07,Silver,App Install,Both,Active,753,232687,3
7153,Brijesh,Ben,Male,1996-04-21,brijesh.ben675@gmail.com,+916001041458,Ahmedabad,Gujarat,West,098795,2023-09-13,Gold,Email,Online,Active,4707,238262,6
7154,Udant,Gaba,Male,1975-12-03,udant.gaba448@gmail.com,0112036466,Ahmedabad,Gujarat,West,451889,2026-02-09,Bronze,Email,Both,Active,405,303123,7
7155,Yochana,Prasad,Female,1993-03-09,yochana.prasad780@gmail.com,09862818375,Chennai,Tamil Nadu,South,416470,2023-04-18,Silver,App Install,Store,Active,1642,302069,7
7156,Frederick,Randhawa,Male,1966-05-27,frederick.randhawa696@gmail.com,+912244875632,Chennai,Tamil Nadu,South,908024,2026-02-09,Bronze,Email,Store,Active,169,1893928,2
7157,Anvi,Ahluwalia,Female,1989-10-15,anvi.ahluwalia661@gmail.com,6836068001,Bengaluru,Karnataka,South,366420,2025-10-16,Silver,Organic Search,Both,Active,627,1625651,6
7158,Radha,Bir,Female,1992-09-22,radha.bir974@gmail.com,5582513629,Ahmedabad,Gujarat,West,762847,2021-12-02,Bronze,Meta Ads,Online,Active,482,205912,4
7159,Neelima,Yogi,Female,1993-01-17,neelima.yogi682@gmail.com,3275327315,Mumbai,Maharashtra,West,273837,2023-04-22,Bronze,Organic Search,Both,Active,318,1217842,3
7160,Vedika,Ghosh,Female,1971-04-01,vedika.ghosh875@gmail.com,0143887257,Delhi,Delhi,North,994625,2025-01-01,Gold,Referral,Online,Active,4707,2029270,5
7161,Utkarsh,Pillai,Male,1981-06-05,utkarsh.pillai957@gmail.com,5558877391,Delhi,Delhi,North,742311,2024-06-16,Gold,Google Ads,Store,Active,5802,2203819,6
7162,Omkaar,Ravel,Male,1993-05-27,omkaar.ravel465@gmail.com,00661896781,Chennai,Tamil Nadu,South,240357,2025-08-26,Silver,Referral,Both,Active,513,1438691,5
7163,Tripti,D’Alia,Female,2000-08-09,tripti.d’alia111@gmail.com,+911079724283,Ahmedabad,Gujarat,West,676882,2023-03-18,Gold,App Install,Store,Active,3964,1580393,5
7164,Yagnesh,Gulati,Male,1988-04-04,yagnesh.gulati131@gmail.com,2789664258,Lucknow,Uttar Pradesh,North,063102,2023-09-29,Bronze,Meta Ads,Online,Active,73,2469635,1
7165,Hemani,Balasubramanian,Female,1971-07-22,hemani.balasubramanian272@gmail.com,+918897293367,Mumbai,Maharashtra,West,620358,2023-06-03,Bronze,Organic Search,Online,Active,424,1232649,6
7166,Jacob,Narula,Male,1975-01-26,jacob.narula410@gmail.com,3588924691,Bengaluru,Karnataka,South,667297,2024-08-07,Silver,Google Ads,Both,Active,509,1975237,5
7167,Henry,Varughese,Male,1986-03-04,henry.varughese200@gmail.com,7557296398,Kolkata,West Bengal,East,787165,2022-05-03,Platinum,Meta Ads,Online,Active,13076,201680,5
7168,Chandani,Palla,Female,1981-09-24,chandani.palla571@gmail.com,5209872008,Ahmedabad,Gujarat,West,443761,2021-12-15,Gold,Referral,Both,Active,5705,838997,7
7169,Harish,Varma,Male,1987-09-20,harish.varma499@gmail.com,+912684964954,Hyderabad,Telangana,South,354064,2025-06-01,Silver,Email,Both,Active,505,1473648,1
7170,Sachi,Nori,Female,1978-12-19,sachi.nori825@gmail.com,+913607553087,Bengaluru,Karnataka,South,531724,2021-12-14,Silver,Organic Search,Store,Active,1418,1046468,5
7171,Pratyush,Deep,Male,1980-12-04,pratyush.deep242@gmail.com,04049407086,Ahmedabad,Gujarat,West,656873,2024-04-04,Bronze,App Install,Store,Active,68,1207449,4
7172,Indira,Mohanty,Female,2007-08-26,indira.mohanty929@gmail.com,8234198975,Jaipur,Rajasthan,North,539720,2022-05-11,Silver,Google Ads,Both,Active,1597,1268691,5
7173,Ekaraj,Goyal,Male,2007-03-23,ekaraj.goyal111@gmail.com,+914803702575,Delhi,Delhi,North,220870,2025-04-01,Bronze,Referral,Both,Active,118,1760286,6
7174,Arya,Bobal,Female,1971-09-17,arya.bobal228@gmail.com,06369548321,Chennai,Tamil Nadu,South,101525,2024-10-17,Bronze,Organic Search,Online,Active,412,1909850,4
7175,Ekiya,Dani,Female,1988-06-16,ekiya.dani307@gmail.com,0006283942,Lucknow,Uttar Pradesh,North,329714,2024-08-26,Bronze,Google Ads,Both,Inactive,273,1604248,7
7176,Gopal,Chadha,Male,1974-12-03,gopal.chadha988@gmail.com,9957427065,Ahmedabad,Gujarat,West,927014,2026-05-23,Silver,Organic Search,Both,Active,1631,651580,7
7177,Vedhika,Parsa,Female,1980-04-06,vedhika.parsa797@gmail.com,+919032617653,Ahmedabad,Gujarat,West,828554,2023-12-13,Silver,Organic Search,Store,Active,758,2283181,6
7178,Vincent,Gala,Male,1982-01-18,vincent.gala897@gmail.com,2175712170,Kolkata,West Bengal,East,129621,2023-02-28,Silver,Email,Both,Active,502,1715325,3
7179,Shivansh,Som,Male,1988-01-05,shivansh.som834@gmail.com,+918270149690,Ahmedabad,Gujarat,West,403539,2022-04-21,Bronze,Meta Ads,Store,Active,51,895711,2
7180,William,Sandal,Male,1970-09-15,william.sandal453@gmail.com,06064041446,Mumbai,Maharashtra,West,289714,2021-09-02,Bronze,Organic Search,Both,Active,255,2254278,4
7181,Aryan,Vyas,Male,2001-10-22,aryan.vyas339@gmail.com,7721283984,Kolkata,West Bengal,East,371922,2024-01-18,Silver,App Install,Store,Active,749,2356273,5
7182,Lipika,Sha,Female,1970-11-15,lipika.sha405@gmail.com,9136669354,Ahmedabad,Gujarat,West,880405,2022-11-21,Silver,App Install,Store,Active,1602,957129,2
7183,Qasim,Kota,Male,1959-08-02,qasim.kota471@gmail.com,+914177147676,Chennai,Tamil Nadu,South,646467,2024-11-27,Platinum,App Install,Both,Active,9590,1472897,2
7184,George,Kalita,Male,1960-05-26,george.kalita670@gmail.com,01106216056,Delhi,Delhi,North,702947,2025-10-22,Gold,Organic Search,Both,Inactive,5856,1101558,6
7185,Darpan,Patla,Male,1966-01-14,darpan.patla551@gmail.com,+918840937668,Lucknow,Uttar Pradesh,North,361986,2024-02-12,Bronze,App Install,Store,Inactive,12,1692275,3
7186,Neel,Mistry,Male,1992-07-14,neel.mistry584@gmail.com,+914103300254,Jaipur,Rajasthan,North,260645,2024-07-21,Silver,Referral,Both,Active,1690,737322,7
7187,Nandini,Gade,Female,1999-03-29,nandini.gade500@gmail.com,0319438821,Ahmedabad,Gujarat,West,363087,2023-03-25,Bronze,Google Ads,Online,Active,253,2267976,6
7188,Diya,Choudhry,Female,1986-03-11,diya.choudhry293@gmail.com,03952465243,Chennai,Tamil Nadu,South,049968,2025-12-30,Bronze,Google Ads,Both,Active,212,1909449,5
7189,Damini,Hegde,Female,1970-07-04,damini.hegde568@gmail.com,8119475472,Chennai,Tamil Nadu,South,143805,2025-08-29,Silver,App Install,Online,Active,1980,1042674,2
7190,Ridhi,Bajaj,Female,1974-11-21,ridhi.bajaj432@gmail.com,+915610444306,Hyderabad,Telangana,South,437270,2022-02-06,Bronze,Meta Ads,Online,Active,415,626458,1
7191,Abdul,Tak,Male,1989-06-29,abdul.tak163@gmail.com,02069537956,Delhi,Delhi,North,701564,2021-10-30,Bronze,Meta Ads,Both,Active,204,2428663,6
7192,Abdul,Srinivas,Male,2000-10-11,abdul.srinivas348@gmail.com,4574773513,Kolkata,West Bengal,East,500689,2025-02-01,Bronze,App Install,Store,Active,323,2492820,7
7193,Upma,Dasgupta,Female,1978-07-06,upma.dasgupta392@gmail.com,08662083854,Delhi,Delhi,North,591075,2026-04-20,Bronze,Google Ads,Both,Active,458,1349990,6
7194,Ekanta,Magar,Female,1993-04-18,ekanta.magar838@gmail.com,7996700877,Ahmedabad,Gujarat,West,953201,2023-08-16,Bronze,App Install,Store,Active,220,2017209,4
7195,Oscar,Anne,Male,1974-09-05,oscar.anne427@gmail.com,+919490795425,Ahmedabad,Gujarat,West,667207,2026-02-26,Bronze,Google Ads,Both,Active,386,840752,4
7196,Jagat,Lal,Male,1999-12-29,jagat.lal678@gmail.com,1368916579,Pune,Maharashtra,West,470117,2024-01-30,Bronze,Meta Ads,Online,Active,428,1664086,4
7197,Theodore,Krishna,Male,1968-06-10,theodore.krishna283@gmail.com,06218367119,Pune,Maharashtra,West,023210,2026-01-20,Bronze,Meta Ads,Both,Active,240,580240,1
7198,Jacob,Naik,Male,1995-04-09,jacob.naik847@gmail.com,+912803187879,Kolkata,West Bengal,East,596929,2024-05-06,Bronze,Google Ads,Both,Active,302,1463079,4
7199,Lekha,Deshpande,Female,1975-11-02,lekha.deshpande701@gmail.com,07602801577,Chennai,Tamil Nadu,South,536635,2025-11-02,Gold,App Install,Store,Active,4495,764842,3
7200,Amaira,Goda,Female,2001-10-05,amaira.goda676@gmail.com,+915449080125,Pune,Maharashtra,West,520931,2025-02-10,Bronze,Email,Store,Active,150,1090006,3
7201,Warinder,Mallick,Male,1996-08-05,warinder.mallick242@gmail.com,+910936183118,Bengaluru,Karnataka,South,529395,2024-12-09,Bronze,Email,Online,Active,30,1670910,2
7202,Aradhana,Johal,Female,1987-02-07,aradhana.johal874@gmail.com,+915634628589,Mumbai,Maharashtra,West,341304,2022-10-08,Silver,Google Ads,Both,Active,1991,813156,4
7203,Arin,Narula,Male,1965-12-20,arin.narula217@gmail.com,04867337723,Ahmedabad,Gujarat,West,887064,2022-03-04,Bronze,Organic Search,Both,Active,182,2033703,7
7204,Yamini,Modi,Female,2002-05-15,yamini.modi408@gmail.com,02113681861,Mumbai,Maharashtra,West,560502,2024-11-14,Bronze,Referral,Store,Active,145,1277643,3
7205,Rushil,Wason,Male,1991-10-08,rushil.wason494@gmail.com,+918004362326,Lucknow,Uttar Pradesh,North,938944,2023-09-01,Bronze,Meta Ads,Online,Inactive,483,968762,3
7206,Nilima,Chopra,Female,1965-07-27,nilima.chopra891@gmail.com,4436724953,Jaipur,Rajasthan,North,752578,2023-01-23,Silver,Organic Search,Online,Active,1369,2220986,7
7207,Bhanumati,Saini,Female,1998-10-30,bhanumati.saini236@gmail.com,8368505522,Jaipur,Rajasthan,North,526990,2025-04-07,Silver,Referral,Online,Active,939,2483733,2
7208,Anjali,Mohan,Female,1979-02-26,anjali.mohan273@gmail.com,+912435538708,Mumbai,Maharashtra,West,486401,2022-10-13,Bronze,Referral,Online,Active,320,260995,1
7209,Qabil,Munshi,Male,2006-08-16,qabil.munshi319@gmail.com,0938909452,Pune,Maharashtra,West,550757,2022-12-19,Bronze,App Install,Both,Active,443,2437176,3
7210,Veda,Ramanathan,Female,1992-08-14,veda.ramanathan191@gmail.com,02721471812,Hyderabad,Telangana,South,749797,2026-05-21,Silver,Email,Both,Inactive,1339,207615,1
7211,Shaurya,Jayaraman,Male,2005-01-29,shaurya.jayaraman160@gmail.com,+919582252452,Bengaluru,Karnataka,South,186397,2022-10-24,Silver,App Install,Online,Active,1396,2306289,4
7212,Rohan,Borra,Male,1997-10-22,rohan.borra667@gmail.com,+911156836959,Kolkata,West Bengal,East,832790,2026-07-02,Bronze,App Install,Online,Active,349,1136088,1
7213,Warhi,Rana,Female,1959-12-22,warhi.rana766@gmail.com,4940007226,Delhi,Delhi,North,979165,2025-01-11,Silver,Referral,Store,Active,1223,2308689,5
7214,Warda,Virk,Female,1973-04-10,warda.virk877@gmail.com,0844806553,Kolkata,West Bengal,East,291922,2025-12-18,Bronze,Referral,Both,Active,92,1752480,3
7215,Girindra,Sachar,Male,1955-09-22,girindra.sachar449@gmail.com,2866539307,Pune,Maharashtra,West,815940,2025-01-22,Platinum,Referral,Online,Active,16970,1582942,6
7216,Diya,Boase,Female,1997-12-15,diya.boase532@gmail.com,5925848320,Bengaluru,Karnataka,South,947601,2022-09-13,Silver,Meta Ads,Store,Active,1134,1336410,7
7217,Anvi,Chanda,Female,1981-04-25,anvi.chanda699@gmail.com,02333091666,Jaipur,Rajasthan,North,531838,2024-11-22,Silver,Google Ads,Store,Active,1163,420755,6
7218,Damini,Dua,Female,1971-01-02,damini.dua999@gmail.com,+910010192167,Jaipur,Rajasthan,North,737332,2026-06-20,Gold,Referral,Store,Active,2438,1645704,6
7219,Elijah,Bose,Male,1970-08-11,elijah.bose921@gmail.com,0049112562,Bengaluru,Karnataka,South,023998,2025-02-13,Bronze,Email,Store,Active,277,2037727,7
7220,Brinda,Sibal,Female,2004-10-09,brinda.sibal565@gmail.com,7067663084,Lucknow,Uttar Pradesh,North,487285,2024-01-04,Gold,Referral,Online,Active,4446,2168720,1
